geoid_a,geoid_b,pax_ab,pax_ba,passengers
28047,37129,0,126,126
37129,45051,0,125,125
12057,13021,49,76,125
12033,48029,0,125,125
28047,45051,125,0,125
40109,48453,43,82,125
20177,48453,0,124,124
04015,48141,124,0,124
28047,39049,123,0,123
12031,22051,0,123,123
12071,28047,123,0,123
28047,55009,0,122,122
29165,44003,97,25,122
24043,42003,59,62,121
06037,06071,0,121,121
21145,29201,34,87,121
22051,41051,0,121,121
06071,53063,0,121,121
12086,18141,61,60,121
06001,39049,21,99,120
06073,45019,0,120,120
24003,42071,66,54,120
06001,06047,60,60,120
04015,35001,119,0,119
28047,39035,118,0,118
44003,48113,110,8,118
39049,40109,0,118,118
36029,48453,2,115,117
37183,47157,0,117,117
44003,55079,58,58,116
25017,42003,78,38,116
21015,48113,55,61,116
24003,48141,0,115,115
06085,39035,18,97,115
25017,39035,56,59,115
04013,36103,112,3,115
18157,24003,36,78,114
28047,51710,114,0,114
35001,48029,81,33,114
40109,48329,114,0,114
35001,37183,113,0,113
08041,37119,0,113,113
42003,47157,110,2,112
41017,45019,0,112,112
13063,53063,112,0,112
21067,29019,56,56,112
30049,41051,111,0,111
12095,28047,0,111,111
18003,21015,0,110,110
05119,22051,109,0,109
05119,47037,95,14,109
28047,51087,0,109,109
28047,45083,0,108,108
06037,19153,0,106,106
19155,39049,0,106,106
22017,37183,0,106,106
06071,29189,63,43,106
06059,11001,106,0,106
36055,47037,73,33,106
37139,51683,41,64,105
27053,36029,49,56,105
28047,39153,0,105,105
47009,47065,53,52,105
06067,39049,0,105,105
09003,47037,77,27,104
06001,42003,104,0,104
25017,42101,51,53,104
35001,45019,103,0,103
06073,48375,0,103,103
12001,21067,52,51,103
12099,48453,103,0,103
12117,45063,41,62,103
37067,42003,38,64,102
06001,39035,0,102,102
12015,54033,101,0,101
01073,06073,101,0,101
12031,12033,101,0,101
36119,39035,50,51,101
23005,29189,101,0,101
47037,48329,33,67,100
26037,39049,50,50,100
04013,35017,100,0,100
39049,48141,100,0,100
18157,45083,50,50,100
12033,42003,95,4,99
37021,54033,0,99,99
39035,47157,50,49,99
22051,55079,66,32,98
19033,19057,55,43,98
12099,45019,0,97,97
19113,24003,50,47,97
17019,26037,48,48,96
21067,28087,41,54,95
29019,47037,30,64,94
40143,48303,51,43,94
06085,40143,9,85,94
06067,47157,0,94,94
48453,54033,47,47,94
51107,55079,48,46,94
24003,36119,94,0,94
22051,32031,55,39,94
42101,51107,0,94,94
12057,20173,93,0,93
48029,48375,44,49,93
41051,55079,27,66,93
45063,48041,45,47,92
16083,17031,62,30,92
06037,33015,92,0,92
16013,17031,44,47,91
08069,27053,0,91,91
21111,53033,91,0,91
29165,42003,66,25,91
47037,48141,7,83,90
48453,51087,1,88,89
29189,35001,8,81,89
12087,12099,53,36,89
06085,40109,0,89,89
16001,26163,0,89,89
06001,21015,89,0,89
12005,39049,0,89,89
18105,55025,47,40,87
12099,51087,87,0,87
47037,53063,87,0,87
04015,24003,0,87,87
04015,48441,43,43,86
40109,54033,43,43,86
04015,06067,43,43,86
06073,40143,7,78,85
01097,12117,42,43,85
41039,53021,0,85,85
04019,20173,33,51,84
36081,40143,73,11,84
06001,40143,0,84,84
18097,35001,84,0,84
04019,29077,0,83,83
26163,31109,83,0,83
06059,51107,83,0,83
05007,48041,42,41,83
22033,48041,41,41,82
04019,40109,82,0,82
11001,40143,82,0,82
06071,29165,82,0,82
39049,47157,0,82,82
04015,16069,0,81,81
38071,38093,24,57,81
04013,48309,80,0,80
29019,48041,40,40,80
39035,49035,8,72,80
08077,13063,0,80,80
05007,13059,40,40,80
06071,13215,80,0,80
06037,12031,0,80,80
19153,48453,40,40,80
37183,51710,79,0,79
06059,53063,2,77,79
12011,34003,49,30,79
01097,25025,0,79,79
01097,22051,79,0,79
28071,48041,39,39,78
24003,42013,38,40,78
05119,32031,70,8,78
06067,32031,77,0,77
22051,44003,77,0,77
12011,12086,50,27,77
06071,42003,0,77,77
25025,44003,0,77,77
22055,42101,0,76,76
06081,16019,76,0,76
12073,37067,39,37,76
24003,42027,37,38,75
35001,51107,75,0,75
36029,44003,0,75,75
06085,22051,30,45,75
04019,29189,0,75,75
19155,55079,0,75,75
12081,12087,0,75,75
24003,41051,1,73,74
27053,42027,37,37,74
06071,13063,0,74,74
19113,34021,36,37,73
36001,42003,73,0,73
21067,45063,36,36,72
40143,53033,0,72,72
48029,48329,2,70,72
24003,55025,25,47,72
04015,40143,0,71,71
24003,51003,71,0,71
40143,51107,0,70,70
25001,25025,43,27,70
32003,51087,0,70,70
42027,55025,35,35,70
47037,51710,0,69,69
37119,48141,0,69,69
29189,53063,69,0,69
37183,45007,34,34,68
22051,28047,68,0,68
05119,51710,0,68,68
12011,23005,36,32,68
26163,48041,68,0,68
13063,16001,17,51,68
18141,51003,34,34,68
12086,26125,67,0,67
33015,39035,67,0,67
05007,45063,35,32,67
45083,48453,0,67,67
34013,35001,66,0,66
48029,48215,0,66,66
13215,21067,33,33,66
06073,12033,38,27,65
12073,42003,34,31,65
12099,36001,65,0,65
06067,12011,0,65,65
13063,26125,0,64,64
01125,21067,32,32,64
06067,26163,2,62,64
12073,18141,32,32,64
37183,51003,30,34,64
06067,18097,29,34,63
06067,42101,63,0,63
21111,49035,0,63,63
18097,42027,0,63,63
18097,48029,62,0,62
25017,34013,0,62,62
22051,48061,62,0,62
36029,36119,7,55,62
36119,37183,5,57,62
12057,40109,62,0,62
30063,53063,62,0,62
18097,39035,61,0,61
29165,32031,53,8,61
26145,36119,0,61,61
12073,37183,30,30,60
04013,33015,12,48,60
09003,21111,0,60,60
12031,48453,23,37,60
06071,48453,50,10,60
04019,48029,0,59,59
04019,41039,59,0,59
04015,05119,59,0,59
55079,55087,58,0,58
21015,33015,0,58,58
06057,06081,28,30,58
36067,37183,29,29,58
25025,40109,57,0,57
29189,48141,42,15,57
39049,48061,0,57,57
11001,48141,56,0,56
11001,22055,56,0,56
12086,51003,28,28,56
12057,53063,54,2,56
12057,37147,28,28,56
21067,22033,28,28,56
18141,36067,28,28,56
12011,36055,56,0,56
06083,06085,22,33,55
21111,29165,4,51,55
28067,28075,49,6,55
06037,26125,55,0,55
28087,47037,27,27,54
48375,49035,0,54,54
26125,27053,0,54,54
06001,37119,53,1,54
21015,38101,54,0,54
37139,51700,54,0,54
06059,42101,0,53,53
05119,39035,53,0,53
12005,21111,0,53,53
39035,48453,17,36,53
09003,19155,0,52,52
17031,17163,0,52,52
04015,48329,52,0,52
12086,34003,20,32,52
06081,55079,52,0,52
27053,44003,2,49,51
17163,34013,0,51,51
13051,40109,0,51,51
21111,48141,51,0,51
06067,48141,15,36,51
36119,51107,0,51,51
48141,48375,9,42,51
37183,55079,37,13,50
05119,51087,0,50,50
47037,47157,26,24,50
06067,34013,0,50,50
08014,49035,0,50,50
22051,35001,25,25,50
32031,39049,49,0,49
36007,36109,49,0,49
42101,51031,43,6,49
06067,12057,38,11,49
18097,44003,49,0,49
22055,48453,0,49,49
26077,55009,0,49,49
25017,26163,0,49,49
19155,51107,0,49,49
26125,36119,0,49,49
40109,48029,49,0,49
29165,48329,0,48,48
36081,48355,0,48,48
05007,18097,0,48,48
12086,41051,48,0,48
45041,51700,0,48,48
17031,26125,48,0,48
16001,24003,0,47,47
45063,47163,0,47,47
26081,51770,0,47,47
01073,40109,47,0,47
06001,48303,0,47,47
16001,51107,0,47,47
04019,08014,0,47,47
22017,22019,46,0,46
06073,26081,12,34,46
39035,39153,0,46,46
05119,48141,46,0,46
34013,36081,0,46,46
26163,45019,46,0,46
13245,51003,0,46,46
06059,12057,6,40,46
06059,36081,0,46,46
18141,55025,0,45,45
12073,48201,0,45,45
19155,30049,0,45,45
18097,39049,45,0,45
18105,39049,0,45,45
20173,37183,36,9,45
01073,48453,37,8,45
11001,42077,45,0,45
17163,36119,22,22,44
19113,40119,44,0,44
33015,47037,1,43,44
05007,45007,44,0,44
25017,55079,44,0,44
33015,37183,19,24,43
27137,55087,0,43,43
12005,25025,43,0,43
12099,55079,43,0,43
36029,48201,13,30,43
05007,29077,0,42,42
18141,51770,42,0,42
06085,39049,42,0,42
12011,25017,42,0,42
36103,55079,3,39,42
06065,42003,42,0,42
51087,55079,42,0,42
18141,37081,41,0,41
05143,45007,0,41,41
01073,06037,34,7,41
18097,55079,41,0,41
39035,42003,0,40,40
18141,37067,0,40,40
37021,54039,0,40,40
48113,51107,2,38,40
40109,45019,19,21,40
48061,48329,40,0,40
05119,48029,18,22,40
36001,47037,34,6,40
12086,25017,0,40,40
01073,53033,0,39,39
13059,31109,0,39,39
18097,28067,0,39,39
36001,51710,0,39,39
06037,48303,0,39,39
35001,48303,39,0,39
36029,47037,11,28,39
06067,47037,26,13,39
05119,29077,0,38,38
55025,55073,38,0,38
42079,55079,0,38,38
34013,42079,0,38,38
06059,40109,38,0,38
06067,46099,38,0,38
04019,39049,0,38,38
11001,12005,38,0,38
47065,51003,0,38,38
17161,21015,37,0,37
17161,42027,0,37,37
18097,47157,0,37,37
06073,48329,34,3,37
19113,42027,37,0,37
04013,36001,19,17,36
21015,39035,36,0,36
56013,56033,18,18,36
17143,26077,0,36,36
12057,51087,36,0,36
32003,33015,0,36,36
09003,48453,0,35,35
41051,53075,0,35,35
33015,55079,15,20,35
47157,48141,0,35,35
06097,41039,35,0,35
06037,48375,28,7,35
18097,36001,0,35,35
08041,08077,0,35,35
13063,48303,35,0,35
12086,48113,0,35,35
08045,17031,21,13,34
06037,13089,6,28,34
16001,16059,20,13,33
37049,45019,0,33,33
48061,48141,0,33,33
06037,36001,33,0,33
12099,36029,7,25,32
06071,19155,0,32,32
17031,36109,24,8,32
12011,19153,20,12,32
21111,45019,0,32,32
05007,38101,31,0,31
04019,26163,31,0,31
36029,36067,0,31,31
23005,32003,31,0,31
06073,47157,31,0,31
39049,49035,0,31,31
42003,42079,16,14,30
09003,29165,9,21,30
36119,50015,19,11,30
29165,40109,30,0,30
12095,40143,0,30,30
39035,48029,21,9,30
06001,12071,26,4,30
22033,47037,30,0,30
33015,51107,8,21,29
20173,20177,0,29,29
47037,48303,0,29,29
48215,51107,0,29,29
25005,25007,12,17,29
05119,48329,0,29,29
41051,51107,0,29,29
32003,45083,29,0,29
34003,51031,0,29,29
34013,48113,29,0,29
12057,40143,0,28,28
09003,22051,12,16,28
47149,51710,28,0,28
06085,42101,3,25,28
12117,20173,0,28,28
42101,48303,27,0,27
24003,32031,0,27,27
36001,48201,3,24,27
06067,26081,0,26,26
12086,13089,12,14,26
32031,48453,26,0,26
37129,48029,0,26,26
12031,51031,13,13,26
06019,41039,26,0,26
39049,55025,26,0,26
05119,29165,14,12,26
17019,55025,0,26,26
06071,12033,10,16,26
34003,49035,19,6,25
04019,48453,4,21,25
19155,41051,6,19,25
04013,09003,0,25,25
48113,53063,25,0,25
05119,06081,0,25,25
12057,50007,25,0,25
22051,48303,14,10,24
36001,48453,8,16,24
42083,51107,24,0,24
20173,49035,23,1,24
16001,48453,24,0,24
29189,51710,0,24,24
41051,53021,0,24,24
06055,06059,12,12,24
05119,06071,24,0,24
22061,48141,0,23,23
01073,29189,23,0,23
01073,48141,0,23,23
12099,34003,2,21,23
04019,42003,23,0,23
16001,29189,23,0,23
22061,28067,23,0,23
46099,53033,23,0,23
21015,26081,0,22,22
01125,47037,0,22,22
12086,36055,22,0,22
12071,40143,0,22,22
06037,34003,7,15,22
12031,33015,22,0,22
06085,12057,8,14,22
06085,12011,4,17,21
33015,50007,21,0,21
48329,48453,0,21,21
36071,36081,21,0,21
11001,37139,21,0,21
44003,48453,21,0,21
12071,51107,0,21,21
09003,48113,8,13,21
06085,19155,19,2,21
06037,44003,0,21,21
06037,21111,7,13,20
39113,55079,20,0,20
11001,51700,0,20,20
36055,41051,0,20,20
45019,48029,20,0,20
12099,36055,0,20,20
20173,55079,20,0,20
22051,48355,0,19,19
13051,36109,0,19,19
48303,48355,0,19,19
32003,44003,1,18,19
06059,37183,19,0,19
08101,20175,7,12,19
12095,16001,0,19,19
06057,06085,0,19,19
12031,23005,19,0,19
12009,12081,15,4,19
32003,34003,12,7,19
06001,06057,8,10,18
04005,04015,18,0,18
12095,12099,6,12,18
48215,53033,0,18,18
16001,35001,18,0,18
33015,40109,18,0,18
26007,26047,13,5,18
19113,29189,0,18,18
06085,11001,14,4,18
26163,53063,0,18,18
06085,08097,8,9,17
08031,12099,0,17,17
19155,48029,0,17,17
25007,25019,6,11,17
01073,06001,0,17,17
12031,36029,17,0,17
29165,36001,0,17,17
06059,12071,0,17,17
05119,06037,0,17,17
41051,53077,0,17,17
16001,26081,0,17,17
06065,51710,12,4,16
12057,45019,0,16,16
01073,12099,0,16,16
06067,55079,16,0,16
01073,49035,0,16,16
06037,48329,5,11,16
04013,12031,16,0,16
13063,36103,5,11,16
06067,40143,16,0,16
06059,48061,15,0,15
37183,44003,15,0,15
06001,40109,15,0,15
04019,33015,15,0,15
12005,12057,15,0,15
39049,41051,15,0,15
06037,13121,7,8,15
25017,34003,6,8,14
32031,40109,0,14,14
05007,05119,0,14,14
27123,47037,7,7,14
36119,51087,9,5,14
45013,47149,7,7,14
06067,34021,8,6,14
35001,36103,14,0,14
06001,12005,0,14,14
36001,45019,14,0,14
06059,48141,14,0,14
08037,37119,7,7,14
36029,49035,14,0,14
09003,47157,14,0,14
32003,48355,0,14,14
48141,48329,14,0,14
09003,39049,14,0,14
12033,39049,0,14,14
12057,32031,14,0,14
48215,49035,14,0,14
12117,20177,13,0,13
41051,48029,0,13,13
17031,34003,7,6,13
06059,25025,13,0,13
34003,48201,10,3,13
12005,37183,13,0,13
11001,20173,0,13,13
12005,47149,6,7,13
25025,34003,7,6,13
22051,23005,0,13,13
22051,36001,6,7,13
12031,35001,13,0,13
36029,41051,0,13,13
19155,35001,0,13,13
36001,53033,10,3,13
12033,27053,12,0,12
13063,34003,7,5,12
37049,37081,0,12,12
01073,55079,0,12,12
36055,51087,12,0,12
17031,48329,0,12,12
06085,12071,0,12,12
36119,42133,6,6,12
42003,44003,0,12,12
08037,45083,0,12,12
06055,49035,6,6,12
06085,44003,12,0,12
06073,48303,12,0,12
36055,37183,12,0,12
12061,26081,0,12,12
19113,48453,0,12,12
12011,48303,12,0,12
08031,36001,7,4,11
42003,48329,0,11,11
16001,40109,11,0,11
35001,55079,0,11,11
05119,06001,11,0,11
05091,17031,5,6,11
47157,53063,11,0,11
06085,34003,5,6,11
32031,48141,0,11,11
09003,36029,11,0,11
34003,51107,9,2,11
12057,19155,0,11,11
06085,56039,6,5,11
25007,36119,5,6,11
08045,34003,7,4,11
40109,42003,11,0,11
12005,49035,10,0,10
36119,51683,4,6,10
36103,48453,0,10,10
29165,48061,0,10,10
26081,29165,10,0,10
37051,45041,10,0,10
04013,05119,0,10,10
12031,51710,0,10,10
08037,36119,5,5,10
34003,37183,5,5,10
06059,19155,9,1,10
06059,22051,0,10,10
36103,48029,0,10,10
29165,48141,0,10,10
06067,12071,0,10,10
06085,18097,0,10,10
06067,19155,0,10,10
05035,05119,5,5,10
08051,25017,0,10,10
06073,33015,8,2,10
25017,30031,0,10,10
08031,36055,0,10,10
06081,06085,10,0,10
29165,48303,9,0,9
53063,55079,9,0,9
05119,18097,9,0,9
06059,47157,0,9,9
06081,12071,0,9,9
12005,55079,9,0,9
39049,40143,9,0,9
09003,18097,0,9,9
12011,12103,7,2,9
13013,36119,5,4,9
09009,36067,5,4,9
09003,48029,0,9,9
12033,36081,9,0,9
04013,17043,5,4,9
06001,25025,0,9,9
06001,08045,5,4,9
08014,13051,8,0,8
16001,47037,8,0,8
13121,34003,8,0,8
13121,47157,0,8,8
12099,18097,6,2,8
06037,32001,8,0,8
34013,36061,8,0,8
12099,25017,4,4,8
12095,32031,8,0,8
27053,36103,0,8,8
06083,08097,6,2,8
08031,36103,0,8,8
06085,08113,0,8,8
01073,22051,0,8,8
12071,41039,8,0,8
16001,48303,0,8,8
20173,24003,8,0,8
12071,45083,0,8,8
30031,51087,8,0,8
12005,29165,8,0,8
01073,48303,8,0,8
25025,53063,0,8,8
48141,48303,6,2,8
05035,47149,4,4,8
04013,56039,3,5,8
01073,40143,8,0,8
06059,48303,8,0,8
34003,42101,4,4,8
01073,06067,7,1,8
06071,12011,8,0,8
12086,34027,5,3,8
19153,34013,8,0,8
06059,12086,8,0,8
06037,12099,4,3,7
45083,48029,7,0,7
19153,39035,0,7,7
08037,08097,7,0,7
04019,32031,7,0,7
30029,48439,3,4,7
45013,51087,0,7,7
11001,48061,0,7,7
21111,41051,7,0,7
40109,44003,0,7,7
12005,34013,7,0,7
13121,32003,7,0,7
12005,12095,0,7,7
53021,53071,0,7,7
05091,13063,3,4,7
34001,47037,3,4,7
22051,51710,7,0,7
01073,06059,0,7,7
34003,50007,5,2,7
30111,55025,0,7,7
06001,08097,7,0,7
36119,42077,0,7,7
06073,27109,3,4,7
06073,48061,7,0,7
06065,06085,7,0,7
06059,39035,7,0,7
12031,36103,2,5,7
06071,37183,7,0,7
36103,48113,7,0,7
36119,49035,0,7,7
36029,37183,0,7,7
34013,48141,0,7,7
06073,21111,7,0,7
12071,22051,0,7,7
23005,39113,0,6,6
25017,45019,3,3,6
23005,51087,6,0,6
06071,55079,6,0,6
26081,34003,3,3,6
48113,51710,6,0,6
09003,32003,6,0,6
04019,12057,1,5,6
06037,36103,6,0,6
26081,47157,6,0,6
08045,17097,0,6,6
06071,27053,6,0,6
33015,48201,1,5,6
12095,34003,0,6,6
18097,29189,4,2,6
06071,06083,6,0,6
24003,48061,6,0,6
12031,23019,0,6,6
04019,55079,6,0,6
21015,32031,4,2,6
06085,36029,0,6,6
36119,51003,3,3,6
36119,45013,0,6,6
12011,19155,0,6,6
08031,44003,0,6,6
29189,34003,3,3,6
04005,34003,3,3,6
12061,54069,0,6,6
05119,24003,6,0,6
48303,53033,6,0,6
06081,34003,6,0,6
34003,37119,5,1,6
18097,36029,0,6,6
12061,42003,6,0,6
37183,40109,1,4,5
18097,36055,1,4,5
24043,36119,3,2,5
06001,19155,5,0,5
32031,48303,5,0,5
32031,48375,0,5,5
25025,36119,5,0,5
04019,19155,0,5,5
18141,36119,3,2,5
06055,16083,0,5,5
16001,39035,5,0,5
06045,06097,0,5,5
30029,41051,5,0,5
06037,45083,5,0,5
41051,48141,0,5,5
34003,39049,4,1,5
21111,48029,0,5,5
29169,47149,0,5,5
36029,51710,0,5,5
22051,48141,1,4,5
36055,40109,0,5,5
12011,16001,0,5,5
01073,44003,5,0,5
39049,48453,5,0,5
26037,37183,0,5,5
34003,36001,5,0,5
06085,12086,3,2,5
42003,48029,2,3,5
12033,22071,5,0,5
06031,12057,0,5,5
08097,36119,5,0,5
06081,26081,0,5,5
37183,47149,4,1,5
12071,48453,0,5,5
21111,47009,5,0,5
37051,48439,4,0,4
17143,47065,4,0,4
06065,06083,1,3,4
12081,53033,4,0,4
18097,32031,0,4,4
05007,48157,2,2,4
33015,48029,4,0,4
34001,44003,2,2,4
06067,48061,1,3,4
27109,34021,0,4,4
23003,51107,0,4,4
29189,36001,4,0,4
01073,25025,0,4,4
01073,48329,4,0,4
22051,36103,0,4,4
09011,34003,2,2,4
01097,28121,4,0,4
01125,06037,4,0,4
48329,48355,1,3,4
06081,48141,4,0,4
12031,51087,0,4,4
04013,48061,2,2,4
21015,36001,4,0,4
12005,36081,0,4,4
27109,42101,4,0,4
19155,42003,4,0,4
06071,26163,0,4,4
19155,39035,0,4,4
06071,22051,4,0,4
28121,47037,4,0,4
48029,48061,0,4,4
24031,34003,2,2,4
34003,36029,0,4,4
12009,12073,4,0,4
25017,36081,2,2,4
08045,12086,0,4,4
25025,30031,0,4,4
12086,12103,2,2,4
06081,25017,4,0,4
42003,48141,4,0,4
39049,55079,4,0,4
34003,44003,0,4,4
06037,12089,2,2,4
13089,53033,4,0,4
37183,41051,4,0,4
29189,48303,0,4,4
26163,34003,4,0,4
06085,48375,4,0,4
16001,55079,4,0,4
34003,37067,2,2,4
12021,42101,4,0,4
06055,12086,0,4,4
12099,48113,4,0,4
34003,36067,4,0,4
12086,49035,2,2,4
06081,20173,4,0,4
06037,13051,3,0,3
47157,49035,0,3,3
21111,39035,0,3,3
06085,47157,3,0,3
13089,34003,3,0,3
13089,47037,0,3,3
06085,36119,0,3,3
13089,48201,0,3,3
35001,48329,3,0,3
04019,12071,3,0,3
08045,36119,0,3,3
08045,34015,3,0,3
01089,47149,1,2,3
47037,50007,3,0,3
19153,32031,3,0,3
06085,30031,3,0,3
19153,26033,0,3,3
36081,48375,1,2,3
24003,40143,0,3,3
35001,53063,0,3,3
36055,50007,3,0,3
39049,48303,3,0,3
36067,45019,3,0,3
06085,48303,3,0,3
12031,45051,0,3,3
29189,36109,3,0,3
23001,33009,3,0,3
23005,36055,0,3,3
12099,17089,3,0,3
23005,47037,0,3,3
48141,51087,0,3,3
20173,48329,0,3,3
29165,36103,3,0,3
20173,47037,3,0,3
06081,29095,0,3,3
12005,36029,3,0,3
21111,33015,3,0,3
21111,36029,0,3,3
37183,48061,0,3,3
29095,34003,0,3,3
12099,17043,0,3,3
08005,18097,0,3,3
12099,13051,0,3,3
36029,45083,0,3,3
40109,48141,0,3,3
06059,08097,0,3,3
06053,48113,0,3,3
01073,06081,0,3,3
42101,53063,0,3,3
06067,20173,0,3,3
18003,18097,0,3,3
41051,48303,0,3,3
05131,17031,0,3,3
06059,36029,0,3,3
36029,40109,3,0,3
01073,04019,3,0,3
26081,36067,0,3,3
12031,12087,0,3,3
39035,48303,0,3,3
34003,53033,0,3,3
04019,56039,3,0,3
45019,48141,3,0,3
01073,21015,3,0,3
19155,32031,0,2,2
23019,37081,0,2,2
35001,36029,2,0,2
19153,23005,0,2,2
06085,51710,2,0,2
12081,35045,0,2,2
26081,29189,0,2,2
29165,36055,0,2,2
08014,08037,1,1,2
04005,06037,0,2,2
04021,48201,2,0,2
19155,48329,0,2,2
12099,22071,0,2,2
12011,13121,0,2,2
08097,29165,2,0,2
05119,48303,2,0,2
22051,22073,0,2,2
06037,17097,2,0,2
29189,36119,1,1,2
21015,36055,2,0,2
22051,48375,0,2,2
12021,36119,0,2,2
12085,36119,0,2,2
29189,51087,2,0,2
36001,47157,0,2,2
34003,36065,2,0,2
06037,08045,0,2,2
48355,48375,2,0,2
12086,13121,2,0,2
06073,12085,2,0,2
12086,13127,1,1,2
06027,06037,2,0,2
23003,47157,2,0,2
17031,22073,2,0,2
36055,45019,0,2,2
13021,47149,0,2,2
06073,12061,2,0,2
39063,42109,0,2,2
06065,12086,2,0,2
23005,37183,0,2,2
06065,26163,0,2,2
06067,06085,0,2,2
06065,32003,2,0,2
04013,23005,0,2,2
12031,12095,2,0,2
21111,47157,0,2,2
12099,41067,2,0,2
40143,47037,0,2,2
49021,49053,0,2,2
12005,12071,0,2,2
25009,45029,0,2,2
12021,34003,0,2,2
36103,47157,1,1,2
36119,42109,2,0,2
36119,39063,0,2,2
25017,34027,1,1,2
36001,42049,0,2,2
01073,51107,2,0,2
31109,36081,2,0,2
39035,55025,0,2,2
06083,12086,2,0,2
44003,48029,2,0,2
25017,36119,0,2,2
11001,48355,0,2,2
12099,51107,1,1,2
24003,48329,2,0,2
39035,51710,0,2,2
01097,47037,2,0,2
25021,36119,1,1,2
18097,47037,0,2,2
12099,27109,0,2,2
24031,25009,0,2,2
36119,47149,0,2,2
33011,34003,1,1,2
25019,34003,1,1,2
06001,36103,2,0,2
26081,48029,0,2,2
53021,55079,0,2,2
36029,48303,1,0,1
01121,47037,0,1,1
36029,48029,0,1,1
36055,45083,1,0,1
04013,13089,1,0,1
55009,55079,0,1,1
04013,13121,0,1,1
22045,47149,1,0,1
12021,12061,1,0,1
12031,36067,0,1,1
22051,36029,1,0,1
54039,54099,0,1,1
01073,04013,0,1,1
01089,47009,1,0,1
06081,13089,1,0,1
11001,32031,1,0,1
51710,55079,0,1,1
29189,36015,0,1,1
36015,55079,0,1,1
39049,45083,1,0,1
36015,55025,0,1,1
36015,39049,1,0,1
12031,36109,1,0,1
12031,44003,0,1,1
12011,48141,0,1,1
12099,32003,0,1,1
21111,36055,1,0,1
12099,48029,1,0,1
31109,55085,1,0,1
48453,51710,0,1,1
29189,36067,0,1,1
21111,29189,1,0,1
13051,29189,1,0,1
01073,36001,0,1,1
13063,54099,1,0,1
21111,23003,0,1,1
36119,44005,1,0,1
18097,33009,0,1,1
33009,51107,0,1,1
44003,47009,1,0,1
08037,08041,0,1,1
18097,36103,1,0,1
27109,48201,0,1,1
06085,26081,1,0,1
04019,25025,1,0,1
04019,05119,0,1,1
18097,47009,1,0,1
06059,12011,0,1,1
32031,48329,0,1,1
06001,09003,0,1,1
12095,13121,1,0,1
45083,55025,1,0,1
32031,47037,0,1,1
05119,48375,0,1,1
04019,47157,1,0,1
33015,34003,0,1,1
34003,50001,1,0,1
17097,29189,0,1,1
05119,27053,1,0,1
05119,26163,0,1,1
05119,06073,1,0,1
12085,25025,1,0,1
29189,42027,0,1,1
33015,51710,1,0,1
35001,39035,0,1,1
12071,53033,1,0,1
34003,48113,0,1,1
17163,54069,1,0,1
12031,13127,1,0,1
06059,34001,0,1,1
33015,36001,0,1,1
18003,21111,0,1,1
06055,41051,1,0,1
47009,47149,1,0,1
12031,45063,1,0,1
06037,08005,0,1,1
06001,51107,0,1,1
20173,29165,0,1,1
06071,48375,1,0,1
13063,33015,1,0,1
20173,44003,1,0,1
06085,37119,0,1,1
23005,51710,1,0,1
23005,25025,0,1,1
32031,42101,1,0,1
39061,47149,0,1,1
06085,48329,1,0,1
39049,51710,1,0,1
48201,54033,1,0,1
09003,40109,1,0,1
13051,55079,0,1,1
29189,36103,1,0,1
12057,12095,1,0,1
19155,48453,1,0,1
34003,36061,0,1,1
19113,54033,0,1,1
06067,44003,0,1,1
25025,27137,1,0,1
36103,48201,1,0,1
40143,48355,0,1,1
25017,53033,1,0,1
08014,18097,1,0,1
08014,16083,0,1,1
36103,47037,0,1,1
25009,34013,1,0,1
25009,34003,0,1,1
12061,36119,0,1,1
24003,53063,1,0,1
06067,51710,0,1,1
08077,08097,1,0,1
06083,12081,1,0,1
39035,45083,0,1,1
