geoid_a,geoid_b,pax_ab,pax_ba,passengers
04015,26163,171,174,345
22051,35001,172,171,343
04015,55009,176,166,342
04015,08031,170,172,342
04015,39113,170,171,341
04015,48029,168,172,340
04015,48439,169,171,340
04015,17161,168,170,338
21067,48201,164,174,338
05007,42101,165,172,337
04015,21111,170,166,336
04015,39049,169,166,335
28047,55079,226,109,335
11001,17167,167,167,334
04015,19155,175,159,334
12095,12099,0,333,333
04015,47009,164,168,332
27053,28047,218,113,331
04015,29165,165,165,330
12081,21067,167,161,328
34013,48113,84,243,327
24003,39095,163,163,326
27053,45019,186,139,325
24003,42065,154,171,325
18097,48121,158,167,325
12009,28047,122,202,324
35001,42101,147,176,323
04015,48355,161,161,322
04015,27141,161,160,321
04015,17031,157,164,321
26053,27053,141,179,320
35015,48439,167,153,320
17163,25017,157,162,319
26163,37021,154,165,319
26055,51107,103,214,317
13063,32031,315,0,315
40143,48453,270,45,315
36029,48113,7,306,313
25001,25025,118,192,310
04015,40109,153,156,309
04015,38101,277,31,308
04013,08083,147,160,307
04015,48215,151,156,307
20051,20169,74,232,306
04013,35017,134,172,306
29189,35001,19,284,303
09003,25025,232,71,303
44003,48113,104,196,300
12057,51087,159,138,297
25025,48029,62,233,295
24003,42071,127,165,292
09003,32003,70,222,292
01073,48029,278,8,286
19155,24003,143,143,286
04015,31109,109,177,286
40143,48029,0,279,279
04015,08077,105,174,279
29189,51087,0,278,278
12086,51107,217,60,277
04015,26145,179,95,274
45083,48453,204,68,272
36055,41051,88,184,272
12031,12057,271,1,272
12071,12095,123,146,269
17031,20051,183,86,269
40109,41051,230,38,268
24043,42003,125,143,268
04019,06001,208,60,268
06085,47157,267,0,267
37119,54107,127,138,265
47037,47157,132,132,264
06059,11001,230,32,262
32003,36001,27,232,259
04015,17167,170,87,257
21111,45063,134,122,256
06085,12011,228,28,256
39035,48029,254,2,256
39035,48113,123,132,255
25007,34003,112,142,254
06037,48303,205,49,254
22051,40109,179,72,251
06067,42101,129,121,250
12099,28047,123,125,248
28047,48453,124,124,248
25025,25027,80,167,247
25025,33015,0,247,247
28047,37081,123,124,247
13245,28047,124,122,246
06001,12011,54,190,244
28047,29189,122,122,244
28047,42129,122,122,244
35001,47037,222,22,244
06001,19155,243,0,243
28047,40109,119,123,242
12127,28047,121,121,242
18003,28047,121,119,240
12001,28047,120,119,239
26121,28047,119,120,239
28047,39035,121,118,239
06071,29165,65,173,238
17031,56029,119,119,238
48029,48303,130,108,238
28047,51770,119,119,238
06037,12031,7,230,237
05009,47157,110,126,236
13051,28047,117,117,234
17201,28047,117,117,234
13021,28047,119,114,233
18097,28047,117,116,233
28047,47037,116,116,232
04015,08069,114,118,232
28047,48215,114,118,232
12011,28047,117,115,232
04015,27007,116,115,231
28047,42101,115,116,231
28047,39153,114,116,230
28047,45051,115,115,230
04015,46103,115,110,225
12081,28047,111,111,222
12057,51710,221,0,221
32031,48453,215,6,221
39049,48453,167,53,220
06059,40109,66,154,220
06073,40143,0,220,220
51710,53033,139,78,217
09003,21111,103,114,217
01073,06037,211,5,216
04015,39095,108,108,216
06067,48141,86,129,215
24003,28047,110,104,214
48113,51107,19,194,213
12095,32031,4,208,212
42003,55079,126,86,212
12011,33015,67,145,212
06059,48029,58,151,209
12057,19155,17,191,208
06059,32031,137,70,207
32031,56025,0,207,207
06001,51710,0,206,206
21145,29201,109,97,206
06067,12057,121,84,205
40109,48141,50,154,204
19155,21111,203,1,204
04015,46099,103,101,204
32003,49025,0,201,201
45019,48453,166,35,201
19155,22051,64,136,200
05119,47037,20,179,199
06071,53063,14,185,199
28047,37183,113,85,198
19155,25025,117,80,197
06065,37051,0,197,197
29189,44003,23,174,197
06067,40109,4,192,196
20173,47037,194,2,196
42003,48141,81,115,196
04019,29165,164,31,195
06085,19155,29,163,192
24003,32031,53,136,189
39049,48029,88,101,189
29165,39049,18,171,189
19033,19057,87,100,187
36029,48029,4,183,187
19033,19187,87,100,187
37183,48029,75,111,186
11001,51087,0,185,185
25007,25019,152,31,183
32003,55073,0,181,181
06067,48029,132,49,181
04019,32031,0,180,180
04015,36029,0,180,180
55073,55079,0,180,180
12057,12071,176,4,180
08077,21015,0,179,179
12031,48453,104,74,178
06067,36001,178,0,178
36001,45019,42,135,177
06085,48375,9,168,177
21111,41051,4,173,177
05119,06067,71,106,177
06001,12057,35,142,177
06001,48141,146,29,175
04015,31079,0,175,175
19187,27053,93,81,174
13215,19155,83,91,174
42101,48121,173,0,173
42003,48029,159,14,173
12031,44003,27,146,173
22051,44003,123,50,173
09003,47037,127,44,171
24003,42013,81,90,171
21015,36015,171,0,171
05119,06073,84,87,171
04015,55017,169,0,169
04015,26081,85,84,169
45083,48029,0,169,169
19155,28087,85,84,169
05139,47157,97,72,169
24003,48061,0,169,169
04015,48453,168,0,168
06071,35001,75,92,167
06059,08041,167,0,167
18097,23005,167,0,167
16001,22051,130,36,166
05007,12103,0,166,166
38015,48029,166,0,166
06059,18097,124,41,165
06037,17143,165,0,165
04015,48061,165,0,165
04015,18097,0,164,164
04015,48201,0,164,164
18097,41051,113,51,164
37183,41051,2,161,163
06047,06067,88,75,163
04015,48141,0,162,162
04015,08101,0,162,162
32031,47037,66,95,161
04015,13021,161,0,161
13021,48141,161,0,161
06001,48121,159,0,159
48453,55079,32,127,159
09003,53033,157,0,157
25025,47157,3,152,155
46029,46065,141,14,155
36029,48453,131,23,154
06001,42101,134,20,154
37021,42077,154,0,154
32031,36029,136,17,153
33015,48453,22,130,152
06059,53063,65,87,152
12081,26049,0,151,151
06071,34013,150,0,150
06037,48329,144,6,150
09003,12081,148,0,148
35001,55079,133,15,148
19155,48303,88,60,148
12057,12081,0,148,148
06081,36029,139,8,147
22017,25025,0,147,147
06081,33015,147,0,147
44003,48453,147,0,147
06085,18097,137,9,146
21015,26049,0,144,144
39035,51087,144,0,144
06059,29189,85,59,144
21111,53033,143,0,143
33015,55079,58,85,143
06053,09003,143,0,143
04015,20173,71,72,143
12031,17143,0,143,143
04015,56025,69,73,142
45019,51087,141,0,141
06071,26163,2,139,141
29189,36001,141,0,141
06085,36055,140,0,140
13063,48329,140,0,140
12095,12127,0,140,140
21015,55087,0,140,140
12127,44003,0,140,140
04015,19193,68,70,138
04013,09003,17,121,138
48215,53033,0,137,137
04013,51710,90,47,137
36103,48113,88,49,137
12073,19155,68,69,137
12081,48215,0,137,137
31157,53033,0,137,137
06001,06067,0,137,137
12091,48029,136,0,136
12099,18097,0,135,135
04015,30013,96,38,134
06001,37119,134,0,134
39049,48141,134,0,134
09003,48113,131,1,132
12057,23005,50,82,132
09003,22051,95,37,132
12031,36029,1,131,132
21111,33015,59,73,132
04015,19113,0,131,131
05119,32031,70,61,131
25025,40143,96,35,131
06071,27053,34,96,130
04015,46013,66,64,130
22051,28121,0,128,128
39049,41051,59,69,128
28121,36081,0,128,128
29165,42003,74,54,128
36029,39035,0,128,128
30031,39049,127,0,127
45083,55079,127,0,127
39035,44003,127,0,127
12099,51107,126,0,126
13051,45019,125,0,125
06065,45083,0,125,125
42003,44003,9,116,125
04019,06059,124,0,124
21015,55079,60,64,124
01073,12011,13,111,124
19153,39049,45,78,123
32031,39049,21,102,123
17163,42101,122,0,122
06059,19155,97,25,122
29077,29189,121,0,121
27053,29077,121,0,121
12081,25025,61,60,121
06001,19153,121,0,121
28047,47157,0,120,120
39049,42003,119,0,119
12005,40109,50,69,119
06085,55079,84,35,119
25019,44003,22,97,119
06073,12071,115,3,118
27053,29095,58,60,118
12057,35001,27,91,118
12033,26163,63,55,118
06081,06085,0,117,117
05119,06071,91,26,117
26049,28047,0,117,117
21111,28047,116,0,116
11001,28047,0,116,116
12073,22033,56,60,116
12099,51087,0,116,116
06071,29189,6,110,116
44003,45019,8,107,115
06001,53061,61,54,115
38017,48029,115,0,115
40143,53063,32,82,114
06059,39049,113,0,113
06071,16001,45,68,113
29165,47157,77,36,113
48029,48329,90,23,113
06085,36029,34,78,112
09003,48453,0,112,112
01073,29189,7,105,112
47157,51107,112,0,112
09003,29165,47,65,112
28047,45083,111,0,111
04015,40143,0,111,111
39049,44003,111,0,111
38071,38093,29,81,110
11001,22017,110,0,110
06067,12011,23,87,110
29189,53063,85,25,110
28047,51087,0,109,109
06001,36029,109,0,109
36081,36119,0,108,108
29189,48141,46,62,108
25025,40109,102,5,107
40119,48303,54,53,107
21015,35001,8,98,106
12011,48141,6,100,106
04015,22051,106,0,106
20173,39035,14,92,106
32031,35001,44,62,106
06073,21111,1,104,105
05007,19155,54,51,105
04019,48453,104,0,104
04013,44003,97,7,104
09003,28047,104,0,104
12057,48303,19,84,103
27053,42043,0,103,103
06059,22051,102,1,103
48355,48453,103,0,103
36103,39049,7,95,102
48453,56025,101,0,101
06067,48329,0,101,101
12057,41051,49,52,101
36001,36029,0,100,100
22051,47157,8,92,100
34013,42079,0,100,100
21111,48453,33,66,99
12011,36055,99,0,99
34001,48453,0,99,99
26037,28047,99,0,99
04015,47065,99,0,99
06067,39035,98,0,98
06067,37183,65,33,98
36081,40109,36,62,98
36001,42003,97,0,97
17161,48113,97,0,97
06001,48303,6,91,97
36119,51107,94,3,97
32003,56025,97,0,97
29095,42101,97,0,97
18097,29189,25,71,96
12081,12095,94,0,94
08031,37025,94,0,94
12031,36071,0,94,94
48453,51710,0,94,94
06067,11001,25,68,93
25025,36001,0,93,93
36055,49035,93,0,93
35001,37119,91,2,93
21111,44003,5,88,93
12011,35001,85,8,93
22051,48329,67,25,92
04013,36001,80,12,92
36081,48355,0,92,92
36081,48141,41,50,91
32031,48029,69,22,91
48201,53063,34,57,91
19155,48453,30,60,90
39035,42003,90,0,90
06095,49035,90,0,90
12031,48029,12,78,90
22051,45019,76,14,90
34013,42101,0,90,90
29165,39035,25,64,89
37081,37183,89,0,89
25027,39035,0,89,89
25025,37081,89,0,89
06071,18097,44,44,88
06085,12057,57,31,88
06001,21015,87,0,87
12031,34001,87,0,87
34001,36081,87,0,87
36055,48113,7,79,86
06081,40143,85,0,85
06057,06081,51,34,85
06071,42101,85,0,85
17031,48303,52,31,83
06065,54039,0,83,83
28047,37129,41,41,82
06067,39049,10,72,82
12071,36055,50,32,82
08077,48201,0,82,82
37183,47157,82,0,82
06073,12031,65,17,82
04013,12031,32,49,81
06071,32031,79,0,79
18097,51710,0,79,79
13063,16001,4,75,79
22051,48061,6,72,78
06071,24003,78,0,78
06073,09003,40,38,78
25027,42003,0,78,78
37183,48375,78,0,78
16001,48453,0,78,78
29165,48141,40,38,78
16001,24003,0,77,77
29165,44003,27,50,77
35001,37183,76,0,76
04019,48355,76,0,76
22055,51710,0,76,76
12086,22079,76,0,76
01073,35001,61,15,76
06081,08077,70,6,76
19153,22055,75,0,75
22055,37119,0,74,74
16013,16083,0,74,74
13051,48355,74,0,74
05119,12033,0,74,74
17031,36103,71,2,73
25001,25007,38,35,73
36029,39095,72,0,72
06037,12005,9,63,72
51107,55079,72,0,72
06073,19153,71,0,71
29165,48355,71,0,71
36001,48113,9,62,71
06071,40109,23,48,71
01073,40143,71,0,71
21111,37147,71,0,71
29165,45019,26,44,70
06071,22051,23,47,70
12001,12031,69,0,69
12001,25025,0,69,69
12005,40143,69,0,69
06071,48453,69,0,69
26163,40143,0,69,69
01073,29165,57,12,69
29189,48041,68,0,68
05119,25025,0,68,68
12099,47037,9,59,68
19153,24003,0,68,68
19153,47037,68,0,68
04013,45019,58,10,68
27053,45083,0,68,68
05119,12057,4,63,67
04015,13245,67,0,67
29189,45083,0,67,67
48029,48355,0,67,67
09003,42003,67,0,67
13021,13245,0,67,67
12031,29165,44,23,67
08041,12091,0,66,66
21015,42003,66,0,66
22079,36063,66,0,66
12057,53063,64,2,66
05119,51107,0,65,65
12057,48061,65,0,65
25025,29095,0,65,65
12103,26163,0,65,65
12033,48029,65,0,65
06067,55079,46,19,65
04015,27071,0,65,65
06085,39035,1,64,65
06053,48441,64,0,64
27071,38015,0,64,64
48029,48453,64,0,64
12071,36103,64,0,64
05119,06081,64,0,64
05119,29019,63,0,63
37183,51087,0,63,63
45083,47037,0,63,63
09003,36055,1,62,63
06067,09003,63,0,63
36001,47157,0,62,62
09003,36029,0,62,62
29189,32031,36,26,62
32031,55079,24,38,62
06073,17163,0,62,62
19113,19153,0,62,62
22051,32031,47,15,62
12086,55079,0,61,61
45083,48113,0,61,61
12011,19155,39,22,61
18097,40109,60,0,60
29095,39035,60,0,60
29095,34013,0,60,60
36103,40109,60,0,60
24003,34013,60,0,60
06059,12057,0,60,60
12005,25025,5,55,60
16001,21015,0,60,60
12033,39049,0,59,59
40109,48453,51,8,59
04019,35001,0,59,59
29095,48439,0,59,59
17031,17163,0,59,59
06073,12005,0,58,58
12081,37183,58,0,58
06071,21111,32,26,58
17163,36081,0,58,58
12086,17163,58,0,58
17031,29095,0,58,58
12011,23005,4,54,58
29095,53033,0,57,57
06001,06057,33,24,57
06073,48375,57,0,57
08101,20175,2,55,57
06037,12103,57,0,57
29189,48329,24,33,57
23005,51710,0,57,57
24003,29095,57,0,57
36001,55079,0,57,57
06037,33015,32,24,56
17163,21015,0,56,56
35001,40109,53,3,56
12095,42071,0,56,56
13051,45063,56,0,56
32003,36103,54,2,56
29165,32031,52,3,55
19155,29095,0,55,55
06059,29165,11,44,55
48375,49035,55,0,55
12011,40109,55,0,55
22017,27053,0,55,55
12031,13051,5,49,54
24003,45083,0,54,54
12087,12099,33,21,54
06037,12071,50,4,54
12057,19153,54,0,54
40143,53033,54,0,54
06001,36001,0,53,53
06037,51087,53,0,53
06001,40143,36,17,53
45019,49035,53,0,53
33015,48029,26,27,53
48029,53063,20,33,53
26125,39035,0,53,53
48113,53063,45,8,53
48329,53033,53,0,53
12103,48113,0,52,52
12033,39035,0,52,52
29095,51107,0,52,52
29189,33015,30,22,52
18097,42003,43,9,52
12071,41051,0,52,52
29189,51710,0,51,51
36001,51710,22,29,51
37183,40143,51,0,51
06071,37183,0,51,51
36103,47037,51,0,51
30063,48453,0,51,51
06065,48453,51,0,51
28067,28075,1,50,51
27053,48141,7,44,51
16001,47037,0,51,51
48441,49035,0,51,51
22051,33015,51,0,51
05119,36081,17,34,51
12005,12057,51,0,51
18141,26055,0,50,50
36029,42077,50,0,50
12057,26125,50,0,50
39049,42079,50,0,50
34013,42077,0,50,50
18141,47157,0,50,50
18163,29189,50,0,50
18163,34013,0,50,50
12031,22051,20,30,50
08041,41039,0,50,50
01073,48329,5,45,50
08041,38015,0,50,50
23005,50007,0,50,50
40143,41051,46,4,50
06059,48141,0,49,49
12071,36029,49,0,49
19153,23005,49,0,49
08041,17143,49,0,49
18141,51087,0,49,49
36119,55079,49,0,49
19155,37183,27,22,49
06071,47037,2,47,49
19153,25025,4,44,48
40109,48329,22,26,48
21111,51087,48,0,48
04013,36103,0,48,48
18141,27109,48,0,48
21111,48029,5,42,47
26081,44003,0,47,47
04019,29189,47,0,47
45063,55079,47,0,47
12033,19153,47,0,47
32031,33015,47,0,47
18097,48141,47,0,47
06001,37183,25,22,47
44003,51710,0,47,47
19155,39049,1,46,47
29189,42027,46,0,46
42003,42079,46,0,46
44003,48201,25,21,46
19155,48061,0,46,46
12031,36001,46,0,46
16001,42003,46,0,46
12086,12099,46,0,46
36081,48061,0,46,46
34013,42027,0,46,46
06001,12103,0,46,46
19155,53063,19,27,46
19155,35001,43,3,46
37081,55079,46,0,46
13095,13215,45,0,45
51683,51700,22,23,45
12095,48061,28,17,45
18141,39113,0,45,45
41039,48201,0,45,45
56013,56033,27,18,45
29189,48061,45,0,45
12033,32003,34,10,44
40143,48329,0,44,44
23005,36001,44,0,44
16001,29165,40,4,44
16001,19155,44,0,44
19155,39035,6,38,44
37021,45083,44,0,44
22051,48303,44,0,44
12011,34003,21,22,43
13127,13245,43,0,43
40143,51107,43,0,43
19155,33015,43,0,43
44003,55079,33,10,43
08041,40109,42,0,42
06001,26081,11,31,42
25005,25007,19,23,42
36055,47037,42,0,42
12057,20173,42,0,42
18097,26125,21,21,42
17161,20173,0,42,42
06001,12033,0,42,42
32031,53063,0,42,42
18097,53063,30,11,41
18097,19155,0,41,41
24003,48355,39,2,41
22051,40143,12,29,41
40109,51087,41,0,41
22051,36029,0,40,40
12071,48113,18,22,40
35001,51107,40,0,40
13051,37183,40,0,40
26081,48113,4,36,40
39049,45083,27,13,40
23005,48201,40,0,40
33015,39049,0,40,40
12011,48303,7,33,40
04013,17163,20,20,40
04013,12071,40,0,40
42003,55025,0,40,40
06037,06059,0,39,39
12057,12091,16,23,39
33015,48201,3,36,39
35001,36029,0,39,39
50007,56039,39,0,39
09003,18097,28,11,39
06083,39035,39,0,39
19155,41039,0,39,39
45019,48141,38,0,38
06059,24003,0,38,38
29165,36055,38,0,38
06085,42003,2,36,38
06071,47157,10,28,38
19153,39035,38,0,38
06001,39035,0,38,38
05119,35001,28,10,38
26163,48329,0,38,38
36001,48029,31,7,38
22051,51710,1,37,38
09003,41051,27,11,38
01073,48453,33,4,37
11001,48061,0,37,37
26163,35001,0,37,37
06073,36001,0,37,37
06073,39049,18,18,36
04013,48061,0,36,36
16001,29189,3,33,36
22051,36055,36,0,36
06073,45019,10,26,36
05119,06085,20,16,36
06081,48141,0,36,36
36029,41051,24,12,36
11001,48141,33,2,35
04019,42101,32,3,35
09003,51770,0,35,35
48029,51087,35,0,35
06001,48061,35,0,35
34013,41017,0,35,35
06001,40109,17,18,35
36081,42077,35,0,35
06073,36029,2,32,34
06001,42003,27,7,34
34003,36103,13,21,34
12005,36081,6,28,34
23005,47037,0,34,34
12099,29165,12,22,34
06001,48355,0,34,34
46099,55087,34,0,34
42003,48329,23,11,34
06085,48303,5,29,34
51107,55025,0,34,34
48201,50007,34,0,34
06059,12031,0,34,34
01073,06073,2,32,34
06097,48309,34,0,34
12071,49035,33,0,33
35001,36103,25,8,33
22051,53063,33,0,33
21015,33015,5,28,33
48061,48329,0,33,33
25001,36119,9,24,33
12099,51710,0,33,33
12095,48329,32,0,32
06071,48303,32,0,32
41051,53071,0,32,32
29189,48303,7,25,32
48061,48441,32,0,32
05119,53063,0,32,32
16001,35001,32,0,32
35001,44003,0,31,31
22051,41051,31,0,31
06071,44003,31,0,31
32003,51087,31,0,31
38017,41051,0,31,31
12011,53063,0,31,31
12033,48329,7,24,31
24003,51107,0,30,30
12057,48141,0,30,30
32031,40143,30,0,30
19155,32031,0,30,30
04019,40109,18,12,30
01073,04013,27,3,30
06001,12099,11,19,30
21111,32031,30,0,30
47157,53033,0,30,30
37183,40109,0,30,30
04019,12057,0,29,29
16001,18097,0,29,29
25025,48061,0,29,29
06067,40143,18,11,29
19155,42003,0,29,29
25025,36119,16,13,29
29165,51710,0,29,29
08041,19113,29,0,29
01073,37183,22,7,29
06071,40143,29,0,29
12031,29189,27,2,29
06085,20173,18,11,29
06081,56007,15,13,28
36103,51710,0,28,28
29189,36029,25,3,28
04019,47037,7,21,28
48029,51710,0,28,28
33015,51710,0,28,28
06059,36081,6,22,28
12071,37183,23,5,28
44003,49035,2,26,28
26163,41029,0,28,28
36029,49035,28,0,28
45019,47065,28,0,28
21111,48329,28,0,28
16001,42101,0,28,28
05119,37183,0,27,27
26055,48303,27,0,27
21111,45019,27,0,27
06085,44003,1,26,27
51087,55079,0,27,27
01073,22051,0,27,27
08031,36103,14,13,27
06037,45051,27,0,27
12033,42003,0,27,27
18097,36055,0,27,27
11001,42079,27,0,27
06065,06067,14,13,27
20173,42101,27,0,27
18097,47037,0,27,27
40143,47157,22,4,26
25019,25021,9,17,26
09009,25019,16,10,26
06059,48329,26,0,26
47037,48303,26,0,26
12005,48329,23,2,25
06073,51087,2,23,25
36081,40143,25,0,25
18097,48061,25,0,25
42003,47157,0,25,25
33015,39035,25,0,25
06037,34003,14,11,25
12031,21111,25,0,25
12009,13051,25,0,25
26081,41051,25,0,25
24003,36067,0,25,25
37183,48141,24,0,24
06037,36001,24,0,24
06037,45083,11,13,24
39049,48355,24,0,24
51710,55079,24,0,24
51107,53063,0,24,24
11001,48303,0,24,24
05091,06071,12,12,24
35001,39035,7,17,24
12071,22051,24,0,24
40109,53063,24,0,24
18097,51087,0,24,24
39035,39049,24,0,24
12071,32003,18,5,23
06067,48375,5,18,23
26077,55079,23,0,23
06037,06055,9,14,23
40143,47037,23,0,23
12005,48029,14,9,23
32031,51107,23,0,23
47157,51710,7,16,23
09003,55079,1,22,23
48061,48141,23,0,23
18097,35001,19,4,23
04019,36001,23,0,23
04013,33015,0,23,23
13063,48303,2,21,23
35001,39049,13,9,22
47037,48061,0,22,22
36029,53033,22,0,22
12005,39049,0,22,22
05119,24003,0,22,22
12033,53033,9,13,22
32031,42003,0,22,22
06001,12031,4,18,22
12005,36103,0,22,22
41051,55079,0,22,22
12099,39049,19,2,21
04019,44003,6,15,21
25025,35001,17,4,21
12057,40109,21,0,21
36103,48201,0,21,21
01073,06071,21,0,21
17031,47149,21,0,21
47157,48303,0,21,21
06059,36029,21,0,21
37183,51710,1,20,21
12095,48303,7,14,21
12033,36081,18,3,21
29165,53063,0,21,21
23013,36119,12,9,21
06071,55079,0,21,21
23019,36001,21,0,21
11001,51107,21,0,21
06059,37119,20,0,20
33015,49035,0,20,20
45019,55079,4,16,20
35001,53063,20,0,20
26081,51700,20,0,20
12005,48375,5,15,20
06071,12005,16,4,20
21111,37183,0,20,20
12071,36001,20,0,20
40143,48303,14,6,20
22051,45083,20,0,20
48441,55025,0,20,20
08077,48375,20,0,20
32031,36001,20,0,20
12033,47157,19,0,19
01073,09003,0,19,19
06071,51107,0,19,19
32031,51710,0,19,19
06059,12071,0,19,19
12011,32031,19,0,19
06037,45019,19,0,19
06085,39049,19,0,19
35001,42003,0,19,19
04013,48375,8,11,19
26163,32031,0,19,19
32003,33015,0,19,19
36109,36119,9,10,19
26081,29189,0,19,19
40109,45019,0,19,19
17019,39113,9,9,18
12009,12031,0,18,18
06037,35049,9,9,18
12095,48355,0,18,18
06067,42003,18,0,18
12033,37183,3,15,18
04013,12099,4,14,18
36029,44003,4,14,18
06085,09003,0,18,18
25025,48141,18,0,18
13063,48375,18,0,18
16001,37183,18,0,18
13063,53063,0,18,18
25017,36103,9,9,18
05119,06059,0,18,18
32003,44003,2,16,18
12099,29189,9,9,18
35001,51710,18,0,18
17031,48329,0,17,17
08041,36081,0,17,17
29165,36029,5,12,17
17161,27109,17,0,17
06071,36029,17,0,17
06085,26081,17,0,17
48029,55079,6,11,17
06065,42003,17,0,17
06067,46099,17,0,17
40143,48141,17,0,17
46099,53033,17,0,17
36001,40109,17,0,17
21111,49035,0,17,17
35001,48303,13,4,17
12099,33015,0,17,17
13063,48061,17,0,17
40109,41029,17,0,17
17031,34003,5,12,17
32003,36055,13,3,16
25021,36119,8,8,16
29165,48375,10,6,16
22079,48027,16,0,16
06071,06073,8,8,16
06067,19153,16,0,16
06085,48329,3,13,16
04027,06037,8,8,16
19153,22051,16,0,16
12071,48453,16,0,16
36029,48201,16,0,16
12031,41051,16,0,16
33005,34003,8,8,16
12099,22051,0,16,16
21111,48141,16,0,16
12095,53063,0,16,16
25025,53063,16,0,16
40109,48061,15,0,15
13051,42079,0,15,15
05119,48029,10,5,15
17031,55125,10,5,15
51087,55025,6,9,15
05091,17031,7,8,15
42101,48061,15,0,15
19155,45019,15,0,15
12071,48029,15,0,15
06059,40143,0,15,15
16001,40109,15,0,15
25017,34003,10,4,14
34027,54099,7,7,14
12057,16001,3,11,14
05119,49035,14,0,14
06067,12031,0,14,14
01073,18097,14,0,14
06001,09003,0,14,14
38017,53033,0,14,14
41051,48375,14,0,14
19155,55079,0,14,14
01089,21015,0,14,14
06081,12071,14,0,14
39049,55079,14,0,14
08097,36119,13,1,14
12031,55079,14,0,14
47157,48141,0,14,14
23005,29165,1,13,14
12095,13051,13,0,13
09003,48029,2,11,13
09003,20173,0,13,13
06059,42101,13,0,13
04019,48029,0,13,13
23005,25019,13,0,13
08041,26081,0,13,13
12031,23005,0,13,13
12031,35001,2,11,13
06071,51710,0,13,13
33015,48113,5,8,13
12033,24003,0,13,13
33015,36055,13,0,13
33001,36119,6,7,13
06071,36001,0,12,12
06081,25007,12,0,12
32031,37183,12,0,12
12005,53033,0,12,12
06081,19153,0,12,12
25019,42091,8,4,12
04019,18097,0,12,12
34013,53063,0,12,12
06073,48329,5,7,12
36055,44003,10,2,12
26081,48141,0,12,12
06083,08037,6,6,12
06085,34003,4,8,12
05119,12095,12,0,12
08045,36119,0,12,12
24003,40143,0,12,12
19153,37183,12,0,12
36055,48201,5,7,12
25017,36081,6,6,12
12031,12071,12,0,12
18097,36071,12,0,12
53053,53055,5,7,12
48303,48355,11,0,11
41051,45019,11,0,11
19155,51710,1,10,11
12095,25017,0,11,11
06067,36029,10,1,11
06071,19153,0,11,11
22051,48355,2,9,11
33009,44009,7,4,11
06071,42003,11,0,11
05119,39035,11,0,11
12095,45019,11,0,11
06037,23005,11,0,11
32031,44003,0,11,11
40143,55079,11,0,11
05119,48303,10,0,10
26081,48453,10,0,10
12086,34003,0,10,10
22055,37183,0,10,10
41051,48329,0,10,10
06001,48329,10,0,10
06073,34003,7,3,10
36029,40109,0,10,10
12057,32031,8,2,10
29189,42079,10,0,10
21015,23005,0,10,10
48303,53033,10,0,10
18097,19153,10,0,10
09009,34003,5,5,10
05031,05119,5,5,10
21015,41051,10,0,10
21111,40143,1,9,10
47009,47149,5,5,10
33015,35001,10,0,10
45019,48329,10,0,10
08031,12099,1,9,10
34003,36061,5,5,10
36119,44005,3,7,10
08005,32003,0,9,9
12005,44003,5,4,9
12011,41051,9,0,9
08041,47037,4,5,9
29165,36067,9,0,9
06037,12033,7,2,9
11001,12005,7,2,9
36055,40109,9,0,9
18097,33015,0,9,9
08097,34003,0,9,9
39049,45063,9,0,9
23019,51087,9,0,9
12057,36067,9,0,9
12011,16001,0,9,9
21111,36029,8,1,9
35001,36001,7,2,9
33015,36119,5,4,9
33015,40109,9,0,9
04019,39035,9,0,9
06073,56029,0,9,9
34003,35049,0,9,9
34003,39049,0,9,9
06083,08045,9,0,9
06059,48303,0,9,9
06059,47065,9,0,9
25001,34003,0,9,9
25025,36103,4,5,9
25009,25019,5,4,9
12071,53033,0,9,9
36071,51087,9,0,9
34003,48201,0,8,8
09009,37025,4,4,8
13089,34021,7,1,8
01073,41051,8,0,8
09001,23017,4,4,8
12099,48453,0,8,8
12005,47149,8,0,8
05031,47149,4,4,8
36029,51087,0,8,8
34003,53033,4,4,8
01073,44003,6,2,8
12033,55079,5,3,8
12073,12099,0,8,8
05119,48141,8,0,8
21111,29165,0,8,8
25017,36119,3,5,8
36081,48303,8,0,8
22051,48375,0,8,8
05119,45019,0,8,8
06037,27109,8,0,8
01089,29189,0,8,8
12073,27053,0,8,8
06067,26081,7,1,8
12095,48375,0,8,8
36001,53033,0,8,8
24003,36119,4,4,8
12031,49035,8,0,8
36001,53063,8,0,8
48157,51770,8,0,8
24003,48329,8,0,8
41051,48141,2,6,8
23005,36029,8,0,8
25019,33001,4,4,8
12011,48061,8,0,8
34027,37125,0,8,8
08005,12099,4,4,8
12005,42101,8,0,8
06083,34003,8,0,8
06053,55117,4,4,8
06053,48113,8,0,8
12057,45083,8,0,8
25019,34021,8,0,8
33015,36103,0,8,8
40143,42101,8,0,8
06071,21015,8,0,8
29165,33015,8,0,8
26081,36055,0,8,8
32003,45019,4,3,7
39035,41051,7,0,7
26125,47037,4,3,7
35001,48061,7,0,7
12011,40143,0,7,7
29165,36103,0,7,7
12099,53033,7,0,7
25019,34027,2,5,7
04011,04013,7,0,7
12099,36029,7,0,7
06081,12005,7,0,7
39049,40109,0,7,7
11001,51770,0,7,7
48141,48375,2,5,7
36055,51087,7,0,7
04013,12005,0,7,7
08005,13089,7,0,7
06059,55079,7,0,7
48141,48355,7,0,7
