geoid_a,geoid_b,pax_ab,pax_ba,passengers
18167,46099,143,144,287
06079,30031,144,143,287
06085,48029,48,238,286
18097,29095,141,145,286
01101,22033,139,146,285
04015,53077,143,142,285
21111,51003,141,142,283
47149,54099,143,140,283
29165,53063,0,283,283
04015,53073,141,142,283
24003,42071,127,155,282
30031,38035,139,142,281
28087,47009,139,142,281
22073,48453,140,141,281
19153,47037,281,0,281
48141,49035,219,59,278
18105,34013,142,136,278
06085,36071,138,139,277
12057,19155,272,4,276
08083,08113,155,121,276
04015,35001,137,139,276
24003,40143,135,140,275
12086,47149,135,139,274
12001,28047,137,137,274
32003,36103,116,156,272
32031,56001,135,137,272
05009,47157,131,141,272
19013,38017,136,135,271
36103,37119,271,0,271
12117,37183,137,134,271
04015,38101,137,133,270
12031,12095,0,270,270
17113,38017,134,134,268
12005,32003,268,0,268
13051,28047,134,134,268
06073,56001,138,129,267
12073,37183,132,135,267
10003,37081,133,134,267
39155,46099,133,134,267
12061,23005,88,177,265
42003,44003,0,264,264
06067,30063,136,128,264
12073,24003,130,133,263
36103,51015,132,131,263
04015,48215,132,131,263
01073,06001,263,0,263
06073,08069,130,133,263
24003,24043,117,145,262
04019,06059,35,227,262
40109,48029,203,59,262
28047,42101,160,101,261
18097,48029,260,0,260
12095,40109,150,109,259
26121,28047,130,129,259
28151,48439,130,128,258
33015,37183,0,258,258
17019,55025,124,133,257
19155,48029,12,244,256
04015,40143,157,99,256
12031,48029,250,3,253
06067,30031,126,126,252
48029,48375,40,212,252
17201,39049,124,127,251
18141,36081,130,120,250
05119,24003,222,28,250
37081,44003,125,123,248
12031,55079,0,247,247
19013,29077,124,123,247
06059,53063,122,123,245
04015,41039,122,122,244
23019,51700,122,122,244
33015,37081,122,122,244
06037,36001,34,208,242
18097,51087,98,144,242
27053,48061,167,74,241
06067,49021,120,121,241
12099,28047,120,120,240
21111,28047,120,120,240
12081,28047,120,120,240
24003,42013,111,129,240
06073,26081,0,239,239
06067,35001,11,227,238
21145,29201,113,125,238
39049,44003,237,0,237
26037,28047,118,118,236
29077,46099,117,118,235
18167,19193,118,117,235
21015,40109,0,234,234
06067,38035,116,118,234
36001,48113,231,3,234
34013,40119,123,111,234
08031,34021,137,95,232
21015,28047,116,116,232
28047,40109,114,118,232
12011,12071,0,231,231
22051,45083,73,157,230
24003,28047,115,115,230
28047,44003,112,116,228
05119,22051,227,0,227
25001,25025,128,99,227
48453,51087,22,204,226
25019,34003,121,103,224
36103,48453,0,223,223
09003,51087,112,111,223
35001,48029,174,48,222
28047,48329,111,111,222
42003,42121,114,108,222
06001,21111,18,204,222
06065,20161,0,220,220
25025,32031,180,39,219
04015,40109,142,76,218
28047,55025,109,107,216
05139,47157,120,95,215
28047,51710,106,109,215
06071,32031,215,0,215
36081,48141,0,214,214
28047,36119,106,107,213
48113,51107,151,62,213
25007,25019,177,35,212
04013,44003,211,0,211
30029,48439,141,70,211
08031,35025,124,87,211
06001,12011,193,18,211
04015,30013,104,105,209
23005,29189,209,0,209
12031,33015,116,93,209
12095,19155,185,23,208
04015,27007,104,104,208
04015,22017,104,104,208
23019,51031,103,104,207
06065,08041,0,207,207
39035,51710,1,205,206
28047,37081,103,103,206
36055,41051,46,160,206
23019,51087,103,103,206
06059,48029,195,8,203
06085,42003,5,198,203
22051,48061,98,103,201
12081,23005,60,141,201
04015,27109,100,100,200
24043,42003,92,108,200
04015,05119,99,99,198
06059,48141,197,0,197
35001,36001,197,0,197
06081,23019,197,0,197
12099,47037,91,104,195
06067,22051,151,43,194
12031,29165,120,72,192
04015,20177,106,85,191
36029,49035,190,0,190
06085,55079,97,92,189
19187,27053,91,97,188
26055,48439,99,89,188
18097,35001,20,168,188
12117,39113,94,94,188
04015,48451,93,95,188
06071,53063,187,0,187
47037,48329,16,169,185
18097,47037,102,83,185
06085,51107,185,0,185
06067,44003,0,184,184
04015,48439,91,93,184
04015,08101,91,91,182
06085,40109,37,145,182
04015,30111,90,92,182
32003,55073,0,180,180
36001,49035,180,0,180
04015,38017,0,179,179
11001,29213,179,0,179
55009,55073,178,0,178
19155,55009,178,0,178
19155,55073,0,178,178
05143,21067,0,176,176
04015,17201,88,88,176
39049,40109,0,176,176
05007,21067,176,0,176
28081,48041,175,0,175
05119,06071,20,154,174
47157,48041,0,174,174
09003,48453,163,10,173
06037,12071,156,17,173
12099,13051,0,171,171
06065,20173,0,171,171
26081,29165,171,0,171
24003,48303,0,171,171
06085,19153,164,6,170
19033,19187,83,87,170
01125,47009,170,0,170
25017,34013,113,57,170
48309,54033,168,0,168
04015,21111,0,167,167
42003,45083,167,0,167
09003,12031,0,167,167
12057,45083,167,0,167
48439,54033,0,167,167
01073,04013,0,167,167
04015,27141,167,0,167
11001,28047,166,0,166
01073,05007,0,165,165
28047,55009,0,164,164
19155,22051,0,164,164
01125,05007,163,0,163
36081,56039,0,162,162
36103,48113,5,157,162
37139,51683,93,69,162
28067,48121,162,0,162
04015,17161,0,162,162
04015,16069,82,80,162
51710,55079,0,162,162
04019,55079,0,161,161
04019,53063,0,161,161
04015,38035,80,81,161
32031,48453,119,41,160
04015,46103,85,75,160
06081,20173,0,160,160
40143,48329,0,160,160
06073,48303,0,159,159
19033,19057,83,75,158
18105,19155,158,0,158
18097,31109,0,158,158
06037,06047,75,83,158
26163,35001,158,0,158
06037,33015,1,156,157
35001,55079,0,157,157
12091,48121,0,157,157
04015,48375,78,78,156
04015,26163,156,0,156
04019,29189,155,0,155
20177,40109,155,0,155
29165,40109,1,154,155
13051,35013,153,0,153
21067,29189,153,0,153
04015,48441,76,77,153
06059,29189,1,152,153
04019,48113,0,152,152
11001,48141,24,128,152
13051,48141,0,152,152
34035,36103,151,0,151
12001,13215,151,0,151
21227,37081,151,0,151
26145,48141,0,151,151
21067,29019,0,150,150
04015,29077,75,75,150
40119,48309,149,0,149
20173,37183,0,149,149
28047,39049,0,149,149
40109,48309,0,148,148
19153,39049,0,148,148
26145,35013,148,0,148
21227,37025,0,148,148
21111,37183,145,3,148
04015,48485,74,74,148
06073,36001,67,80,147
12031,49035,6,141,147
36001,48453,0,147,147
29165,33015,146,0,146
12057,12095,0,146,146
35001,56001,0,146,146
12011,33015,0,145,145
35001,56021,145,0,145
12005,48029,0,144,144
36081,40143,144,0,144
51710,54039,144,0,144
51710,54099,0,144,144
38071,38093,41,103,144
36103,48029,0,144,144
06067,19155,131,12,143
25025,36001,143,0,143
40143,42101,0,143,143
12083,13215,0,142,142
06073,39049,0,142,142
51107,55079,141,0,141
12005,24003,0,141,141
06067,55079,31,110,141
06067,39049,65,74,139
12057,51710,139,0,139
01073,47009,0,138,138
18097,32031,0,138,138
06001,25025,9,128,137
06059,20173,14,123,137
04013,20169,0,136,136
12071,37183,136,0,136
32031,49005,135,0,135
06037,48441,134,0,134
32031,49057,0,134,134
19153,37183,134,0,134
24003,32031,25,109,134
21111,35001,132,0,132
06037,06071,0,132,132
11001,22055,61,71,132
25019,36119,66,66,132
17031,48329,5,126,131
04019,47037,130,0,130
04019,32031,130,0,130
23005,35001,0,129,129
23005,39049,0,129,129
25025,45083,55,73,128
04005,49035,128,0,128
06081,55009,123,5,128
39049,48453,121,7,128
21015,42003,0,127,127
06067,39035,94,33,127
12031,12117,0,127,127
06073,33015,0,127,127
39049,48029,0,126,126
48201,53063,108,18,126
32031,47037,35,91,126
26081,48113,34,91,125
25025,48029,124,0,124
12091,47157,59,65,124
06085,09003,123,0,123
01073,37183,123,0,123
28047,45051,123,0,123
12095,48061,4,118,122
33015,45019,10,111,121
04015,31079,121,0,121
18097,45019,121,0,121
12095,40143,60,60,120
28047,29165,120,0,120
21111,44003,0,120,120
34013,48113,0,120,120
04015,06089,60,60,120
12031,39049,37,82,119
06067,46099,119,0,119
36081,48329,41,78,119
12057,48303,118,0,118
06085,20173,118,0,118
22079,55009,117,0,117
41051,42003,33,84,117
04015,53021,58,58,116
18097,39035,48,68,116
04015,19113,0,115,115
06081,36029,0,115,115
32031,48029,15,100,115
05119,06067,114,0,114
19155,39035,0,114,114
04015,41029,57,57,114
12095,48329,114,0,114
04019,19155,113,0,113
41051,48141,103,10,113
25017,42101,53,60,113
39049,41051,113,0,113
06067,48141,81,31,112
04015,55063,56,56,112
04015,28121,56,56,112
22079,24033,112,0,112
18097,47157,112,0,112
29189,48329,0,112,112
40109,48329,0,111,111
06073,39035,0,111,111
12095,25017,57,53,110
17031,28047,0,110,110
06037,17163,110,0,110
06073,36103,0,109,109
06037,20173,7,102,109
06059,39049,109,0,109
06071,11001,0,109,109
06073,18097,75,33,108
19155,35001,105,2,107
06085,12033,0,106,106
42003,42021,60,46,106
34013,48141,0,106,106
12081,26055,34,72,106
06001,55079,92,14,106
06067,12099,0,106,106
06081,40143,96,9,105
40109,55079,32,73,105
37183,53063,105,0,105
12071,32003,101,3,104
06001,36029,0,104,104
23005,45019,103,0,103
39049,42003,48,55,103
42027,55025,33,70,103
30049,48027,102,0,102
41051,48029,14,88,102
24003,25017,0,101,101
24037,40109,52,48,100
20177,33015,0,100,100
12071,19155,0,99,99
04015,48309,0,99,99
06085,18097,5,94,99
36029,42003,49,50,99
22055,48423,44,54,98
18141,51770,49,49,98
36119,51107,51,46,97
35001,47037,80,17,97
45019,48453,52,45,97
22051,40109,46,51,97
40143,48141,11,85,96
04015,56025,48,48,96
17163,27053,96,0,96
39035,42003,90,5,95
06073,47157,52,42,94
40143,47037,94,0,94
48141,55057,0,93,93
04015,48061,0,93,93
12081,45019,0,92,92
27053,45019,92,0,92
35001,40109,15,76,91
08031,41011,38,52,90
18003,55073,90,0,90
08031,25017,45,45,90
12011,40109,86,4,90
12071,36029,90,0,90
04015,08031,0,90,90
25017,39035,42,47,89
22051,48141,89,0,89
12071,44003,62,27,89
08041,26037,44,45,89
06037,48303,14,75,89
32003,48451,89,0,89
04015,47065,87,0,87
06073,51710,0,87,87
48113,53063,87,0,87
36081,36119,87,0,87
01073,06067,87,0,87
06081,26081,3,84,87
36029,48113,57,29,86
18097,55079,47,39,86
25019,44003,45,41,86
19155,45019,86,0,86
29165,48329,84,1,85
24003,48141,80,5,85
26037,26103,42,43,85
04015,30031,43,41,84
21111,51710,0,84,84
06071,42101,84,0,84
16001,24003,22,62,84
12011,16001,84,0,84
32031,48113,66,17,83
29165,44003,81,0,81
12031,41051,0,81,81
04015,13245,80,0,80
08041,26081,0,79,79
06001,42101,16,62,78
01073,39049,73,5,78
40143,48029,0,78,78
01073,32003,75,3,78
40143,55079,77,0,77
28047,51087,77,0,77
11001,24003,0,76,76
41039,48201,0,75,75
21015,36001,0,75,75
08031,26037,37,38,75
32031,35001,75,0,75
12057,22017,75,0,75
06085,19155,35,40,75
01073,29165,74,0,74
04015,04019,37,37,74
27053,42043,0,74,74
22017,40109,0,74,74
22033,29189,0,74,74
32031,42003,0,73,73
36119,51191,31,42,73
06073,20173,0,73,73
22051,48329,72,1,73
06001,12057,39,33,72
04013,51710,26,46,72
18097,48141,72,0,72
39035,47157,0,71,71
45083,48453,32,39,71
06059,39035,61,10,71
16001,47037,71,0,71
12031,29189,53,17,70
25025,55025,35,35,70
06059,29165,14,56,70
48029,53063,70,0,70
06057,06081,40,30,70
05119,29165,69,0,69
06001,48329,69,0,69
06001,06057,28,41,69
12011,12086,12,57,69
12033,29189,69,0,69
22017,26163,0,68,68
06083,12095,68,0,68
06059,47037,68,0,68
26163,41029,0,68,68
35001,40143,29,39,68
01073,42003,61,6,67
06037,26081,19,48,67
04019,37183,67,0,67
01089,42003,0,67,67
25025,50007,67,0,67
25007,36119,32,34,66
29189,35001,20,46,66
36103,55025,33,33,66
12057,40109,41,25,66
18097,19153,65,0,65
48355,48453,65,0,65
29165,39049,0,65,65
06081,33015,65,0,65
33015,34013,0,65,65
06065,22079,0,65,65
09003,32003,0,64,64
06059,12011,64,0,64
06067,40109,64,0,64
04019,41051,63,0,63
05119,47009,0,63,63
47157,48029,0,63,63
32003,49025,0,63,63
31109,55025,31,32,63
47009,48453,0,62,62
29189,33015,62,0,62
24003,31109,31,31,62
12005,39049,19,43,62
12033,37183,5,56,61
29189,51087,2,59,61
04015,48303,31,29,60
12057,12091,24,36,60
06059,48303,60,0,60
04013,12031,60,0,60
31109,42027,30,30,60
26125,42101,0,60,60
20173,26163,59,1,60
18097,48355,60,0,60
06085,42101,0,59,59
16001,16059,27,32,59
29165,36029,1,58,59
12031,22017,59,0,59
29189,47157,57,2,59
06001,51087,0,59,59
29189,51710,10,49,59
04019,35001,0,58,58
18105,42027,29,29,58
12095,37067,0,58,58
31109,34013,29,29,58
22051,55079,0,58,58
04015,06085,0,58,58
01073,48453,28,29,57
16001,29165,0,57,57
37183,41051,5,51,56
37129,45051,0,56,56
19113,31109,26,30,56
16001,21015,0,56,56
06001,34013,39,17,56
29189,53063,4,51,55
33015,47037,0,55,55
06059,25025,0,55,55
44003,48201,49,6,55
12095,48303,18,37,55
13063,26125,55,0,55
04005,06001,28,26,54
06071,24003,54,0,54
48029,48303,0,54,54
12011,55079,54,0,54
36029,44003,53,0,53
12057,25017,0,53,53
32031,48141,52,0,52
19155,53063,49,3,52
19113,39049,26,26,52
13063,16001,0,52,52
06073,12031,34,18,52
08101,20175,8,44,52
45083,48029,0,52,52
04015,06067,0,51,51
19155,21111,51,0,51
19155,48141,3,48,51
06001,41029,51,0,51
12099,25027,0,51,51
12091,51107,50,0,50
19153,51710,50,0,50
36055,36067,50,0,50
36119,48029,50,0,50
36029,36055,0,50,50
36001,50007,50,0,50
37183,48029,49,0,49
25019,25021,24,25,49
40109,47157,0,49,49
22051,40143,11,38,49
39035,39049,49,0,49
35001,45019,23,26,49
09003,51710,0,49,49
29165,32031,33,16,49
19153,48113,0,48,48
06067,42101,48,0,48
06085,12071,0,48,48
12086,55079,48,0,48
06071,48375,0,48,48
40109,41051,48,0,48
04013,55025,0,48,48
06059,42003,8,40,48
22051,51710,13,34,47
06037,45019,47,0,47
48027,48141,0,47,47
29165,48141,39,8,47
06085,36029,47,0,47
06073,40143,47,0,47
36055,48113,44,3,47
06059,37183,46,0,46
04019,24003,0,46,46
13063,32031,46,0,46
06037,51710,29,17,46
47037,48141,0,46,46
05119,47037,36,10,46
36055,47037,0,46,46
06071,25025,14,31,45
22051,48303,39,6,45
17163,48113,0,45,45
01073,44003,0,45,45
06085,44003,0,45,45
17163,36081,44,0,44
06001,47157,0,44,44
23005,36001,44,0,44
05119,53063,44,0,44
05119,48453,44,0,44
22033,48027,44,0,44
23005,47037,44,0,44
33015,48029,44,0,44
33015,36029,43,1,44
06037,48329,17,26,43
39049,51710,0,43,43
56013,56033,21,22,43
29165,51710,43,0,43
12005,25025,43,0,43
12061,45051,0,43,43
23005,45051,43,0,43
25001,25007,23,20,43
26049,37081,42,0,42
06001,19153,42,0,42
18097,40109,42,0,42
06001,12071,0,42,42
06073,19153,7,35,42
37119,54107,29,13,42
17031,34003,15,26,41
06001,40109,0,41,41
09003,29165,41,0,41
12081,53033,41,0,41
20173,48029,0,41,41
21111,36055,38,3,41
26061,55017,40,0,40
12033,45019,0,40,40
19155,26081,40,0,40
12005,42003,0,40,40
04013,12033,39,1,40
05119,06001,0,40,40
06001,42003,36,3,39
18097,53063,39,0,39
06071,48303,5,34,39
12033,19155,39,0,39
12011,48375,39,0,39
32003,36055,0,39,39
06059,11001,39,0,39
48453,51710,39,0,39
32031,48329,0,39,39
21111,33015,0,39,39
21111,48453,11,27,38
27053,48027,38,0,38
25005,25007,23,15,38
24003,51107,0,38,38
06071,37183,0,38,38
06071,44003,0,38,38
48029,48329,0,37,37
06019,48303,0,37,37
06071,48329,37,0,37
23005,51710,37,0,37
25007,34003,22,15,37
01073,40109,4,33,37
06073,51087,0,37,37
13063,48329,5,32,37
28151,48113,37,0,37
40109,42003,37,0,37
48141,55079,28,9,37
04013,36001,36,0,36
44003,47157,0,36,36
47009,47065,0,36,36
33015,48113,9,27,36
29189,36103,36,0,36
12099,18097,0,36,36
06085,11001,0,35,35
04019,27053,0,35,35
24045,37081,35,0,35
19153,48453,35,0,35
06073,44003,35,0,35
18097,36055,4,31,35
29189,48141,24,11,35
04015,06077,17,18,35
36055,37183,0,34,34
12057,35001,25,9,34
06059,21111,0,34,34
08067,48329,34,0,34
12071,36103,34,0,34
33015,47157,9,24,33
12099,51087,0,33,33
06001,09003,20,13,33
36081,40109,33,0,33
18141,37081,0,32,32
24003,48061,0,32,32
18141,47037,32,0,32
25017,36015,16,16,32
12005,17031,13,19,32
48061,48329,22,10,32
24033,46093,31,0,31
35001,36103,31,0,31
44003,45019,13,18,31
13063,46035,16,15,31
12011,40143,0,30,30
19113,26037,30,0,30
06073,21015,0,30,30
26037,31109,30,0,30
06037,41011,15,15,30
12073,51107,30,0,30
01073,36055,0,30,30
25025,40143,27,3,30
26081,37183,0,30,30
24003,42027,29,0,29
22051,45019,25,4,29
39049,39153,0,29,29
06071,26081,0,29,29
19113,24003,29,0,29
36029,41051,0,28,28
22051,35001,25,3,28
18105,18157,0,28,28
06001,37183,1,27,28
12005,47149,17,11,28
12071,47037,0,28,28
01073,18097,0,28,28
18105,19113,28,0,28
22051,36029,26,2,28
37183,48141,28,0,28
12095,16001,0,28,28
36029,48029,28,0,28
45019,51710,1,27,28
06001,27053,28,0,28
16001,48029,4,23,27
06059,12071,0,27,27
17113,29077,0,27,27
06073,37183,10,17,27
04019,25025,27,0,27
20173,48113,27,0,27
17077,17113,0,27,27
17077,29077,27,0,27
06067,25025,22,4,26
12033,39049,0,26,26
26163,31109,0,26,26
06081,47157,0,26,26
06085,12057,22,4,26
19113,42043,26,0,26
36103,47037,26,0,26
35001,48329,25,1,26
22051,27137,26,0,26
29165,47157,13,12,25
06067,19153,0,25,25
21111,45019,25,0,25
36029,40143,0,25,25
48029,48061,2,23,25
36029,48201,0,24,24
48201,50007,24,0,24
09009,25019,8,16,24
12033,39035,24,0,24
12031,47157,24,0,24
29189,42077,24,0,24
11001,32031,0,24,24
34013,42077,0,24,24
01073,06081,0,24,24
12095,19153,24,0,24
22051,53063,0,23,23
01089,49035,0,23,23
04019,26163,4,19,23
26007,26047,11,12,23
25017,34003,10,13,23
12071,48113,3,20,23
36029,40109,0,23,23
19155,41051,23,0,23
06071,40109,8,15,23
32031,53063,20,3,23
30111,55025,0,23,23
37147,48113,0,22,22
21111,41051,22,0,22
06067,12011,0,22,22
17031,48355,22,0,22
21015,37147,0,22,22
48029,51087,22,0,22
09011,51107,11,11,22
12057,20173,22,0,22
12031,39035,0,22,22
06027,32003,11,11,22
29165,36103,0,22,22
22051,48375,0,21,21
08031,36103,0,21,21
01073,06037,21,0,21
06001,26081,2,19,21
27053,32031,0,21,21
06059,19155,21,0,21
12011,36055,0,20,20
12033,35001,15,5,20
12031,40109,20,0,20
35001,42101,20,0,20
06001,48141,6,14,20
06001,51107,0,20,20
40109,45019,20,0,20
34003,36109,10,10,20
22051,36001,20,0,20
12095,48215,20,0,20
39049,48355,0,20,20
36081,42027,0,19,19
06097,34027,10,9,19
18097,23005,19,0,19
06067,09003,0,19,19
48061,49035,0,19,19
29165,45051,19,0,19
01073,19155,0,18,18
19155,42003,18,0,18
34013,41017,0,18,18
36119,50007,9,9,18
19153,48029,18,0,18
06071,42003,18,0,18
05119,49035,0,18,18
06037,34021,11,7,18
04013,51087,17,1,18
25017,36103,10,8,18
32031,40143,3,15,18
33015,36055,18,0,18
34003,37129,0,18,18
47037,48355,18,0,18
04019,48453,0,18,18
42003,48453,7,10,17
29165,48355,0,17,17
08014,08037,12,5,17
06037,12099,0,17,17
12031,48141,17,0,17
12033,36081,16,1,17
06081,09003,0,17,17
36031,36119,8,8,16
45041,47009,8,8,16
19153,39113,8,8,16
48141,48375,16,0,16
06025,06037,8,8,16
12021,42101,8,8,16
23005,40109,16,0,16
40109,53063,0,16,16
06059,48355,7,9,16
16001,48453,16,0,16
39061,47037,8,8,16
12005,40109,0,16,16
12087,12097,8,8,16
05119,25025,0,16,16
34003,53033,9,7,16
18097,36029,16,0,16
45019,49035,0,16,16
06037,34003,14,2,16
06071,21015,0,16,16
37067,40109,16,0,16
12031,42043,0,16,16
04011,04013,7,9,16
26081,48453,0,15,15
11001,20173,0,15,15
26163,48141,0,15,15
36063,42077,0,15,15
06071,34013,15,0,15
06073,12005,10,5,15
45063,53033,0,15,15
09003,36063,0,15,15
47157,48141,0,15,15
06019,40143,0,15,15
01073,36001,15,0,15
36001,40109,0,15,15
34003,42077,15,0,15
12071,51710,0,15,15
12031,36109,15,0,15
48329,49035,0,15,15
23005,48453,14,0,14
01089,27053,0,14,14
06001,48303,0,14,14
06067,48061,14,0,14
06001,40143,0,14,14
35001,39049,14,0,14
13063,53063,1,13,14
06001,21015,0,14,14
36001,51710,0,14,14
08077,48441,14,0,14
36019,36119,7,7,14
05119,12011,14,0,14
16001,48303,0,14,14
26081,42003,14,0,14
44003,51087,0,14,14
34003,36033,7,7,14
08007,48439,8,5,13
06037,08101,6,7,13
09003,41051,13,0,13
35015,48201,13,0,13
08101,17031,6,7,13
18097,36001,6,7,13
04019,12095,0,13,13
18097,29189,13,0,13
06059,18097,3,10,13
42003,47157,0,13,13
29189,42043,13,0,13
20173,20177,0,13,13
06059,35005,6,7,13
22017,28067,0,13,13
09003,20177,13,0,13
48141,48303,0,13,13
36001,36029,0,13,13
13063,48303,0,13,13
06079,56005,0,13,13
06001,08107,6,7,13
45083,55079,12,0,12
11001,53063,12,0,12
08037,12011,12,0,12
34003,37125,5,7,12
06085,48375,0,12,12
39035,50007,12,0,12
34027,36089,6,6,12
12099,45019,12,0,12
21111,48029,0,12,12
25025,34003,5,7,12
20173,41051,12,0,12
48201,51770,0,12,12
06071,19153,12,0,12
34003,47037,6,6,12
23005,39035,2,10,12
19155,24003,0,12,12
19153,35001,0,12,12
28059,48201,12,0,12
04013,12071,12,0,12
45083,48113,0,12,12
06071,22051,0,12,12
34003,51107,5,7,12
26081,44003,0,12,12
06083,06085,8,4,12
21111,32031,11,0,11
48113,51087,0,11,11
01073,29189,11,0,11
12033,48453,0,11,11
33015,48201,0,11,11
30063,48453,0,11,11
04013,13245,11,0,11
12033,48329,11,0,11
30063,39035,11,0,11
09009,36103,3,8,11
38017,38071,0,11,11
29189,39153,4,7,11
22051,48355,0,11,11
05119,06085,11,0,11
05119,39049,11,0,11
12011,19155,0,11,11
06059,24003,2,9,11
29189,48303,11,0,11
48061,48141,11,0,11
45019,48029,11,0,11
06085,47157,0,11,11
39049,55079,11,0,11
28059,48157,0,10,10
11001,51700,5,5,10
41039,47037,10,0,10
06059,40109,10,0,10
24003,53063,0,10,10
12071,23005,10,0,10
39035,48029,3,7,10
06001,39035,10,0,10
08037,51107,5,5,10
36067,36119,5,5,10
21125,39093,5,5,10
33009,34003,0,10,10
06085,36103,0,10,10
32031,37183,10,0,10
12033,32003,10,0,10
42101,53063,0,10,10
18097,41051,10,0,10
23001,36119,4,6,10
06073,48329,0,10,10
19155,23005,0,10,10
16001,35001,0,10,10
01073,48355,10,0,10
18141,51087,0,10,10
06067,40143,0,10,10
12005,53033,0,10,10
36119,44005,2,7,9
12005,26163,9,0,9
36029,51710,0,9,9
21015,48113,2,7,9
04019,48029,9,0,9
04019,48141,0,9,9
36029,55079,9,0,9
19155,47157,0,9,9
09011,39035,4,5,9
36119,42003,4,5,9
06059,48061,9,0,9
05119,48303,0,9,9
06081,34003,0,9,9
23005,37081,0,9,9
34003,49035,3,6,9
25001,36119,8,1,9
06067,21111,9,0,9
04013,13089,9,0,9
12011,48303,9,0,9
06037,12031,7,1,8
04019,09003,0,8,8
18097,42003,8,0,8
25017,36053,4,4,8
16001,40109,0,8,8
06053,06111,4,4,8
01073,55079,0,8,8
19153,39035,0,8,8
04013,51683,4,4,8
18141,51107,8,0,8
25009,25019,4,4,8
06059,36081,8,0,8
35001,44003,6,2,8
36029,51087,0,8,8
36001,42003,8,0,8
36119,51003,4,4,8
29189,45083,8,0,8
34003,36037,8,0,8
39049,54081,0,8,8
16001,18097,2,6,8
06071,27053,8,0,8
36119,50015,4,4,8
36103,48201,8,0,8
36103,54061,4,4,8
06065,32003,4,4,8
06085,51710,8,0,8
36001,51003,0,8,8
06059,48375,8,0,8
12031,36001,0,8,8
11001,48303,8,0,8
21015,35001,0,7,7
36055,51087,7,0,7
34003,36093,4,3,7
23005,36119,5,2,7
26081,51710,0,7,7
06067,12031,0,7,7
33013,36119,5,2,7
20173,32031,0,7,7
34003,44003,1,6,7
40143,48061,7,0,7
25025,36119,5,2,7
06081,12031,0,7,7
06067,33015,7,0,7
25001,34003,3,4,7
18151,25025,4,3,7
36109,36119,2,5,7
01073,42043,0,7,7
44003,48453,7,0,7
09003,18097,7,0,7
06085,12031,7,0,7
12057,53063,6,0,6
19155,36001,0,6,6
27053,33015,6,0,6
06067,48329,0,6,6
36103,44007,3,3,6
12095,32031,0,6,6
06085,12011,0,6,6
36055,36119,3,3,6
04019,36001,6,0,6
21015,51710,6,0,6
24031,36119,3,3,6
09011,47149,3,3,6
09009,42109,3,3,6
12005,45019,6,0,6
09009,42077,3,3,6
25009,36037,3,3,6
25009,36119,3,3,6
09003,47037,0,6,6
04013,33015,0,6,6
25017,51003,3,3,6
09003,19153,0,6,6
25021,34003,3,3,6
04015,06037,3,3,6
25025,48141,6,0,6
36029,53033,6,0,6
08005,34003,0,6,6
47157,53063,6,0,6
29189,48061,0,6,6
24003,48355,1,5,6
06059,37119,6,0,6
06055,06081,0,6,6
29095,37119,6,0,6
16001,55079,6,0,6
06037,06111,3,3,6
06055,17031,6,0,6
06059,12057,0,6,6
16001,19155,6,0,6
12099,48113,6,0,6
40143,51107,6,0,6
12005,19155,6,0,6
06085,21111,1,4,5
21015,34003,0,5,5
21111,48141,0,5,5
06059,55079,5,0,5
06073,42003,5,0,5
12057,41051,5,0,5
45019,47157,5,0,5
06077,41039,0,5,5
34003,39035,3,2,5
44003,51710,0,5,5
13051,23005,5,0,5
25025,34027,3,2,5
06085,37183,5,0,5
42043,51087,1,4,5
36001,51087,5,0,5
26081,47157,0,5,5
48061,48375,5,0,5
29189,32031,0,5,5
06019,06077,0,5,5
12086,34003,0,5,5
01073,22051,5,0,5
06019,41039,5,0,5
36001,53033,4,1,5
12095,34003,0,5,5
23005,51003,0,5,5
12031,40143,5,0,5
26163,40143,0,5,5
06071,18097,5,0,5
23005,48029,4,0,4
04013,35009,2,2,4
36029,36119,2,2,4
06085,34003,0,4,4
12011,41029,0,4,4
25017,36119,2,2,4
06085,40143,2,2,4
06085,34015,4,0,4
09001,35007,0,4,4
34003,47157,0,4,4
20113,47037,4,0,4
19155,55079,0,4,4
05119,16001,4,0,4
13063,34003,4,0,4
23005,36067,0,4,4
34003,36061,1,3,4
20173,48141,0,4,4
06059,08107,2,2,4
21015,33015,4,0,4
04009,04011,4,0,4
36105,42089,0,4,4
04009,04013,0,4,4
05119,12057,0,4,4
05119,42003,0,4,4
25009,34003,4,0,4
12005,39035,4,0,4
10003,50007,2,2,4
06067,51710,0,4,4
34027,51003,2,2,4
08045,48157,4,0,4
30029,36081,0,4,4
25003,36109,2,2,4
06065,06083,2,2,4
06071,39035,4,0,4
36067,51710,0,4,4
34003,55079,2,2,4
21111,42027,0,4,4
17121,35007,4,0,4
01073,40143,0,4,4
05119,48029,4,0,4
48453,53063,4,0,4
09003,49035,0,4,4
18097,48303,0,4,4
09001,17121,4,0,4
37021,51003,4,0,4
12099,29165,4,0,4
35001,48303,0,4,4
17097,34003,0,3,3
36001,51770,0,3,3
26081,30029,0,3,3
26081,39049,3,0,3
36055,50007,1,2,3
36029,37081,3,0,3
36103,36105,0,3,3
33009,36103,3,0,3
36055,39049,0,3,3
06037,48355,0,3,3
04019,12033,3,0,3
17143,18163,0,3,3
36029,56039,0,3,3
